ens_gene	ext_gene	target_id	pval	qval	test_stat	rss	degrees_free	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
ENSMUSG00000028420	Tmem38b	ENSMUST00000030127.12	0.00581924424350365	0.0488135825040503	7.60544060377378	1.53294943808457	1	4.97990802566304	0.306589887616915	0.00790191058073743	0.298687977036177	0.132452763758787	0.298687977036177
ENSMUSG00000033389	Arhgap44	ENSMUST00000047463.14	0.00582165284522871	0.0488225887430749	7.60469445420479	0.882526991400547	1	5.66650266473003	0.176505398280109	0.0185990071374643	0.157906391142645	0.0798154406683525	0.157906391142645
ENSMUSG00000024610	Cd74	ENSMUST00000050487.15	0.00582732101787023	0.0488477221147302	7.60293977905945	2.74744312316144	1	5.879543165024	0.549488624632288	0.0273367710153645	0.522151853616924	0.0718122354637507	0.522151853616924
ENSMUSG00000025485	Ric8a	ENSMUST00000123925.7	0.00582611850887242	0.0488477221147302	7.60331188975639	0.768444773507674	1	5.43442166177416	0.153688954701535	0.0274160820854371	0.126272872616098	0.0910091064266574	0.126272872616098
ENSMUSG00000063727	Tnfrsf11b	ENSMUST00000079772.3	0.00582888118535515	0.0488496039395036	7.60245710936799	20.2149723276021	1	2.73665134584756	4.04299446552042	0.110296843854185	3.93269762166623	1.60746297972772	3.93269762166623
ENSMUSG00000023021	Cers5	ENSMUST00000023762.12	0.0058335551459214	0.0488775744219435	7.60101191257163	2.15589388944097	1	4.6898519190754	0.431178777888192	0.031663270953915	0.399515506934278	0.179618152639402	0.399515506934278
ENSMUSG00000021470	Ercc6l2	ENSMUST00000095724.10	0.00584025987546496	0.0489001429545284	7.59894085964533	3.19670310233709	1	4.11008437951585	0.639340620467417	0.101925856036444	0.537414764430973	0.351000168505299	0.537414764430973
ENSMUSG00000034135	Sik3	ENSMUST00000126865.7	0.00583942780083561	0.0489001429545284	7.5991977509179	0.961608713784672	1	6.25869725013137	0.192321742756934	0.00874101367015116	0.183580729086783	0.0618527978859583	0.183580729086783
ENSMUSG00000044600	Smim7	ENSMUST00000167290.7	0.00583923621873542	0.0489001429545284	7.59925690447017	0.0548424143951547	1	6.28767329096428	0.0109684828790311	0.00218312947119715	0.00878535340783379	0.0612842717656091	0.0612842717656091
ENSMUSG00000067629	Syngap1	ENSMUST00000194598.5	0.0058434571091214	0.0489157145460968	7.59795410621707	5.7100047331939	1	4.30303518608448	1.14200094663878	0.0704930551569379	1.07150789148184	0.275237783303851	1.07150789148184
ENSMUSG00000030101	Sumf1	ENSMUST00000032191.15	0.00584564069934744	0.0489227957201908	7.59728050724418	0.43851383831914	1	5.4510124799267	0.0877027676638277	0.00721064096815443	0.0804921266956735	0.09010769625187	0.09010769625187
ENSMUSG00000019878	Hsf2	ENSMUST00000220162.1	0.0058496745117788	0.0489453548202439	7.59603682223085	13.4121099333169	1	0.800599647474949	2.68242198666338	0.065368925896495	2.61705306076688	1.92218119599581	2.61705306076688
ENSMUSG00000029128	Rab28	ENSMUST00000031011.11	0.0058585869194559	0.0489675544721505	7.59329209202558	1.49607066762384	1	5.01992574313205	0.299214133524767	0.0171935044103942	0.282020629114373	0.127352127604746	0.282020629114373
ENSMUSG00000044645	Gm7334	ENSMUST00000061681.8	0.00585657634075584	0.0489675544721505	7.59391091228789	0.721454266972906	1	5.42810012231211	0.144290853394581	0.0118312821053594	0.132459571289222	0.0913622391196705	0.132459571289222
ENSMUSG00000074698	Csnk2a1	ENSMUST00000099224.9	0.00585575471838407	0.0489675544721505	7.59416385537855	0.320046328863979	1	6.27479465473945	0.0640092657727955	0.00211020185066199	0.0618990639221337	0.0615338803245375	0.0618990639221337
ENSMUSG00000060538	Tmem219	ENSMUST00000119781.7	0.00585796563561721	0.0489675544721505	7.59348328897729	19.1900818371139	1	1.09391549776871	3.83801636742278	0.809075935868289	3.02894043155449	2.03567462855877	3.02894043155449
ENSMUSG00000032479	Map4	ENSMUST00000200480.1	0.00585902218494875	0.0489675544721505	7.5931581535981	6.3876752620143	1	4.02404800279157	1.27753505240286	0.275873645391773	1.00166140701109	0.396556512151097	1.00166140701109
ENSMUSG00000022577	Ly6h	ENSMUST00000023241.11	0.00586317836809563	0.0489910949180629	7.59187973793039	13.8483955696216	1	0.823663735738261	2.76967911392431	0.118845809251179	2.65083330467313	1.93289798458472	2.65083330467313
ENSMUSG00000008140	Emc10	ENSMUST00000118808.7	0.00587098821177967	0.049035176245095	7.58947997816818	0.363384567712925	1	5.85040926784205	0.0726769135425851	0.0121617843020549	0.06051512924053	0.072793202116987	0.072793202116987
ENSMUSG00000021275	Tecpr2	ENSMUST00000165978.2	0.00587113544902718	0.049035176245095	7.58943476731361	3.6978779659426	1	4.40157861505442	0.739575593188519	0.24803990807383	0.491535685114691	0.246961720787665	0.491535685114691
ENSMUSG00000005204	Senp3	ENSMUST00000005336.8	0.0058787817548116	0.0490766229442421	7.58708847139354	0.0522658340864984	1	5.84583652867758	0.0104531668172996	0.00373876071063357	0.00671440610666612	0.0729502749978807	0.0729502749978807
ENSMUSG00000027547	Sall4	ENSMUST00000029061.11	0.0058781443776792	0.0490766229442421	7.58728393384154	27.4560823043567	1	2.23458057667301	5.49121646087134	0.0319685025819701	5.45924795828937	1.94353661116922	5.45924795828937
ENSMUSG00000068617	Efcab1	ENSMUST00000228998.1	0.00588057980563586	0.0490804302217071	7.58653718527875	23.0472275366787	1	1.9192558994816	4.60944550733575	0.528067305003498	4.08137820233225	2.0541142702281	4.08137820233225
ENSMUSG00000056812	St8sia3	ENSMUST00000025477.14	0.00588285319641668	0.0490862755533704	7.58584040505592	13.2603319702931	1	2.92487808511522	2.65206639405862	0.302147793128482	2.34991860093014	1.41215773689492	2.34991860093014
ENSMUSG00000031644	Nek1	ENSMUST00000034065.13	0.00588472402695844	0.0490862755533704	7.58526721306836	24.5057475684778	1	3.06263280874118	4.90114951369555	0.800261408625342	4.10088810507021	1.26438001261105	4.10088810507021
ENSMUSG00000044854	1700056E22Rik	ENSMUST00000050306.7	0.00588581298958977	0.0490862755533704	7.58493365825651	17.2949757094934	1	0.985679590316636	3.45899514189869	0.506780383709307	2.95221475818938	1.99960307296655	2.95221475818938
ENSMUSG00000043415	Otud1	ENSMUST00000052168.5	0.00588706587111124	0.0490862755533704	7.58454997212941	0.306556907676636	1	5.30874881658048	0.0613113815353275	0.00403930774440874	0.0572720737909184	0.099117482674828	0.099117482674828
ENSMUSG00000034088	Hdlbp	ENSMUST00000189951.6	0.00588799089089317	0.0490862755533704	7.58426674479991	6.5559712123401	1	3.94400866202796	1.31119424246802	0.0543544606181715	1.25683978184985	0.445777661357289	1.25683978184985
ENSMUSG00000056050	Mia3	ENSMUST00000069922.7	0.00588960132929899	0.0490885117175141	7.58377376075135	0.0619974131250375	1	6.76173960353962	0.0123994826250075	0.00322789230354904	0.00917159032145846	0.0552215998504172	0.0552215998504172
ENSMUSG00000036676	Tmtc3	ENSMUST00000058154.14	0.00589303383666636	0.0490971219788054	7.58272346751948	1.06693933037362	1	5.42438558450053	0.213387866074725	0.00568938466155179	0.207698481413173	0.0915723799953595	0.207698481413173
ENSMUSG00000040225	Prrc2c	ENSMUST00000182393.7	0.00589331926522177	0.0490971219788054	7.58263615898206	0.532760298330217	1	5.64902288504705	0.106552059666043	0.0157787401559739	0.0907733195100695	0.0805624475258212	0.0907733195100695
ENSMUSG00000036687	Tmem184a	ENSMUST00000110832.7	0.00590069197909401	0.0491473486111149	7.58038244423341	0.948675964433423	1	5.89357998074779	0.189735192886685	0.00493262402988796	0.184802568856797	0.0713516500602989	0.184802568856797
ENSMUSG00000029478	Ncor2	ENSMUST00000125053.7	0.00590658854452966	0.049185260209263	7.57858202989646	0.0814696624487749	1	6.88092232888001	0.016293932489755	0.00295501382353793	0.013338918666217	0.0545716515195911	0.0545716515195911
ENSMUSG00000018931	Natd1	ENSMUST00000019075.3	0.00591001835879142	0.0491909315124077	7.57753563868466	0.231493274443405	1	5.34710351050904	0.0462986548886812	0.00423669088985428	0.0420619639988267	0.0963956386743474	0.0963956386743474
ENSMUSG00000027314	Dll4	ENSMUST00000102517.3	0.0059113046235483	0.0491909315124077	7.57714337595641	7.40098466067665	1	3.43724671885667	1.48019693213533	0.0747731757937512	1.40542375634158	0.88838787352892	1.40542375634158
ENSMUSG00000049532	Sall2	ENSMUST00000135523.4	0.0059105235889586	0.0491909315124077	7.57738155196071	6.94311049965643	1	3.57956408523139	1.38862209993129	0.0835827628023818	1.30503933712891	0.747651155626803	1.30503933712891
ENSMUSG00000005354	Txn2	ENSMUST00000005487.11	0.00591553429546704	0.0492149307980246	7.57585409763414	0.151634100206116	1	6.00520143009976	0.0303268200412232	0.00270512443039554	0.0276216956108277	0.0679566901378259	0.0679566901378259
ENSMUSG00000009097	Tbx1	ENSMUST00000009241.6	0.00592470016899595	0.0492759049118361	7.57306340266133	21.1101512952041	1	0.958596874062109	4.22203025904083	0.0751231689632672	4.14690709007756	1.98950788850551	4.14690709007756
ENSMUSG00000022769	Sdf2l1	ENSMUST00000023453.9	0.00592690524997038	0.0492759049118361	7.5723926882229	0.0980956805635064	1	7.38299261149646	0.0196191361127011	0.000771067312082109	0.0188480688006192	0.0553912537017614	0.0553912537017614
ENSMUSG00000040188	Scamp2	ENSMUST00000045791.10	0.00592654948500694	0.0492759049118361	7.57250088321298	0.599121987337307	1	5.99095374660886	0.119824397467461	0.00309664341763821	0.116727754049823	0.0683643251823183	0.116727754049823
ENSMUSG00000034075	Zdhhc5	ENSMUST00000035840.5	0.00592961280329308	0.0492872111488268	7.57156948604561	0.0460251160772404	1	6.34462973720759	0.00920502321544801	0.00183191650282409	0.00737310671262399	0.0602383637017178	0.0602383637017178
ENSMUSG00000031672	Got2	ENSMUST00000034097.7	0.00594040981997003	0.0493657369565471	7.56829057982333	0.0457385886014291	1	6.30347051635303	0.00914771772028579	0.00271044848964182	0.006437269230644	0.0609847578055791	0.0609847578055791
ENSMUSG00000033170	Card10	ENSMUST00000164826.7	0.00594255460079093	0.0493723419842632	7.56763996314414	0.947540517485874	1	5.57205755426157	0.189508103497176	0.0095708216142117	0.179937281882963	0.0840295049904318	0.179937281882963
ENSMUSG00000034327	Kctd9	ENSMUST00000150768.7	0.00594890093191435	0.0494138436935961	7.56571621355927	21.5398048722836	1	1.8012706608625	4.30796097445672	0.459669805758761	3.84829116869796	2.0814023814773	3.84829116869796
ENSMUSG00000028479	Gne	ENSMUST00000172514.7	0.00595046042388796	0.0494155742694946	7.56524380861793	22.2779731639746	1	1.73218332805093	4.45559463279492	0.41929087679723	4.03630375599769	2.09225643036555	4.03630375599769
ENSMUSG00000079487	Med12	ENSMUST00000117706.7	0.00595428799172247	0.0494361350105031	7.56408488811615	21.9599477541052	1	1.21653400342433	4.39198955082104	1.17475638429441	3.21723316652663	2.06825632907535	3.21723316652663
ENSMUSG00000003360	Ddx23	ENSMUST00000003450.14	0.00595934655358269	0.0494444604138339	7.5625544097066	0.0510545738410497	1	6.44238443140957	0.01021091476821	0.0016308131986068	0.00858010156960313	0.0586565739446673	0.0586565739446673
ENSMUSG00000037868	Egr2	ENSMUST00000048289.13	0.00595856644997055	0.0494444604138339	7.56279034521485	18.831837830531	1	3.83709594557884	3.76636756610621	0.590281868701937	3.17608569740427	0.521817924795063	3.17608569740427
ENSMUSG00000116458	Egr2	ENSMUST00000229738.1	0.00595856644997055	0.0494444604138339	7.56279034521485	18.831837830531	1	3.83709594557884	3.76636756610621	0.590281868701937	3.17608569740427	0.521817924795063	3.17608569740427
ENSMUSG00000043013	Onecut1	ENSMUST00000056006.10	0.00596136248262258	0.0494499682642222	7.56194485551672	13.1051774499548	1	3.12951722176149	2.62103548999095	0.0930065429998123	2.52802894699114	1.19371559922475	2.52802894699114
ENSMUSG00000024797	Vps51	ENSMUST00000025711.12	0.00596461296398209	0.0494621690731478	7.56096245393214	0.241331837843807	1	5.72515839175996	0.0482663675687614	0.0059207567805669	0.0423456107881944	0.0774132961832874	0.0774132961832874
ENSMUSG00000048706	Lurap1l	ENSMUST00000055922.3	0.00596553817793605	0.0494621690731478	7.56068292393455	0.0445609349468383	1	6.60035083851782	0.00891218698936764	0.00148251162426116	0.00742967536510651	0.0566388408965073	0.0566388408965073
ENSMUSG00000034126	Pomt2	ENSMUST00000037788.5	0.00596815144728789	0.0494638050477983	7.55989362953095	2.39333346109684	1	5.00962522466749	0.478666692219368	0.0275637077512225	0.451102984468146	0.128635085649108	0.451102984468146
ENSMUSG00000025487	Psmd13	ENSMUST00000130462.7	0.00596844042533929	0.0494638050477983	7.55980637018546	20.2779584324819	1	1.05449769064476	4.05559168649638	0.620402976963139	3.43518870953324	2.02333111646037	3.43518870953324
ENSMUSG00000002688	Prkd1	ENSMUST00000002765.8	0.00597377823054166	0.0494856152266365	7.55819534986713	4.82246380184262	1	3.83082099855782	0.964492760368523	0.0472985124463795	0.917194247922144	0.526638476296985	0.917194247922144
ENSMUSG00000035900	Gramd4	ENSMUST00000123349.1	0.00597280621137057	0.0494856152266365	7.55848860872588	21.4552257754886	1	1.08281547400931	4.29104515509772	0.661920175116693	3.62912497998103	2.03229072650371	3.62912497998103
ENSMUSG00000020265	Sumo3	ENSMUST00000099538.5	0.00597917358397762	0.0495190931808908	7.55656845259424	0.151712220657828	1	5.97190631252136	0.0303424441315653	0.00582133761913913	0.0245211065124264	0.0689207966175375	0.0689207966175375
ENSMUSG00000029199	Lias	ENSMUST00000122026.5	0.00598156243959928	0.049526919940125	7.55584860321445	0.245981782013648	1	5.5057611505531	0.0491963564027297	0.00402919553489194	0.0451671608678377	0.0872597231671561	0.0872597231671561
ENSMUSG00000031671	Setd6	ENSMUST00000126888.1	0.00598282701160617	0.049526919940125	7.55546766024419	16.5725059393599	1	0.940275184575579	3.31450118787197	0.393063365117019	2.92143782275495	1.98243677378462	2.92143782275495
ENSMUSG00000109324	Prmt1	ENSMUST00000107843.10	0.00598591926814042	0.049541304682892	7.55453648677319	19.1721976731166	1	1.06249206729242	3.83443953462333	0.711971931551308	3.12246760307202	2.02590805285924	3.12246760307202
ENSMUSG00000003031	Cdkn1b	ENSMUST00000003115.8	0.00599040115710413	0.0495447628943395	7.55318772311007	1.04702048743064	1	5.41590826567242	0.209404097486128	0.0200325680137566	0.189371529472372	0.0920593091467567	0.189371529472372
ENSMUSG00000020458	Rtn4	ENSMUST00000060992.5	0.0059884585933525	0.0495447628943395	7.55377218484747	12.9390486526622	1	3.87691598245029	2.58780973053245	0.303967057272308	2.28384267326014	0.492139399587735	2.28384267326014
ENSMUSG00000052684	Jun	ENSMUST00000107094.1	0.00598978880720253	0.0495447628943395	7.55337194076493	8.83844792929429	1	8.66414205472249	1.76768958585886	0.000207094588118928	1.76748249127074	0.0894279841598685	1.76748249127074
ENSMUSG00000015289	Lage3	ENSMUST00000015433.3	0.00599191424747058	0.0495460727498851	7.55273261155972	1.52739351647666	1	4.85554556997706	0.305478703295332	0.0123152764776183	0.293163426817713	0.1503882491639	0.293163426817713
ENSMUSG00000038013	Wipf2	ENSMUST00000037480.8	0.00599988216249134	0.0495783303951188	7.55033793275355	0.23465709496532	1	5.58390217067704	0.046931418993064	0.00446324943685938	0.0424681695562046	0.0834766007532751	0.0834766007532751
ENSMUSG00000039067	Psmd7	ENSMUST00000044106.5	0.00599914393691093	0.0495783303951188	7.55055966279165	0.141024091963086	1	6.08055546771486	0.028204818392617	0.00259510744667286	0.0256097109459444	0.0659200092126584	0.0659200092126584
ENSMUSG00000023232	Serinc2	ENSMUST00000105996.7	0.0059980232208233	0.0495783303951188	7.5508963291366	0.88194720943366	1	5.26608213988162	0.176389441886732	0.00550230581882227	0.17088713606791	0.102410593504691	0.17088713606791
ENSMUSG00000019731	Slc35e1	ENSMUST00000152080.7	0.0060114673676483	0.0496628407583017	7.54686189536309	0.216972436073816	1	6.80039957488623	0.0433944872147634	0.00132615297696567	0.0420683342377976	0.0549745375397596	0.0549745375397596
ENSMUSG00000002129	Sf3a1	ENSMUST00000002198.3	0.00601716405415318	0.0496714635750241	7.5451551614613	0.0685501899599997	1	6.15510165586391	0.0137100379919999	0.00282655088276299	0.010883487109237	0.0640946853838048	0.0640946853838048
ENSMUSG00000050910	Cdr2l	ENSMUST00000053288.5	0.00601673844479324	0.0496714635750241	7.54528261752163	2.31418254546944	1	4.00529452856973	0.462836509093887	0.0325923695896863	0.430244139504202	0.407493751538546	0.430244139504202
ENSMUSG00000005373	Mlxipl	ENSMUST00000141770.4	0.00601794370439755	0.0496714635750241	7.54492170561182	9.54587786837224	1	3.10730607297957	1.90917557367445	0.212225308480139	1.69695026519431	1.21703017370592	1.69695026519431
ENSMUSG00000027620	Rbm39	ENSMUST00000155837.7	0.00601546923023508	0.0496714635750241	7.54566276033108	0.521024601887776	1	5.90447521432051	0.104204920377555	0.0261465959189072	0.078058324458648	0.0709994707261028	0.078058324458648
ENSMUSG00000042323	Pbrm1	ENSMUST00000112095.7	0.00602295034569493	0.0497015710724505	7.54342326876569	0.38479897931359	1	5.94638474912354	0.0769597958627179	0.00891239144047492	0.0680474044222431	0.0696873750764638	0.0696873750764638
ENSMUSG00000001056	Nhp2	ENSMUST00000127405.1	0.00602695226309029	0.0497182610931348	7.54222644924365	0.977263692303037	1	4.84429685779875	0.195452738460608	0.0303213740645142	0.165131364396093	0.152173368564953	0.165131364396093
ENSMUSG00000044139	Prss53	ENSMUST00000205300.1	0.00602769173124873	0.0497182610931348	7.5420053915287	18.2570769332537	1	5.57979361163333	3.65141538665073	0.800223991251901	2.85119139539883	0.0836675741728602	2.85119139539883
ENSMUSG00000096146	Kcnj11	ENSMUST00000180081.2	0.00603455661096654	0.0497636615406718	7.53995451400634	30.3658794467458	1	2.3967402261838	6.07317588934916	0.0436034125861598	6.029572476763	1.8709736605787	6.029572476763
ENSMUSG00000061859	Patj	ENSMUST00000135606.1	0.00603935251367523	0.0497919836525348	7.53852315376865	13.3482966256502	1	0.788686125459849	2.66965932513004	0.0493300598489595	2.62032926528108	1.91652812283902	2.62032926528108
ENSMUSG00000042388	Dlgap3	ENSMUST00000046659.13	0.00604421864224931	0.0498208718510219	7.53707201920733	5.85821773138949	1	4.9292816545263	1.1716435462779	0.223769523647651	0.947874022630247	0.139364284616028	0.947874022630247
